member_id,tier,segment,churn_probability,annual_value_thb,recency_days,frequency,monetary,tenure_days,distinct_branches,home_branch_share,redemption_count,points_balance,morning_visit_ratio,weekend_visit_ratio,avg_days_between_visits,gap_trend,visits_last_30d_vs_prev_30d
M000812,Silver,One-and-done,0.037568107,251.43,1,2,251.43,28,2,0.5,0,24,1.0,0.0,26.944444444444443,,3.0
M000813,Bronze,Loyal,0.08221484,2493.97,5,17,2493.97,83,5,0.7647058823529411,0,239,0.47058823529411764,0.35294117647058826,4.861762152777779,0.7993007017655164,1.5714285714285714
M000814,Bronze,Hibernating,0.60580796,1108.66,42,7,1108.66,193,2,0.8571428571428571,0,107,0.8571428571428571,0.42857142857142855,25.124421296296294,1.1630495436246961,0.5
M000815,Silver,Loyal,0.88527775,4498.38,13,20,4498.38,183,4,0.85,0,439,0.6,0.15,8.919554093567251,1.7318901156962585,1.0
M000817,Silver,Hibernating,0.15217328,2143.66,47,5,2143.66,186,3,0.6,2,42,0.6,0.4,34.75086805555556,1.087788427405041,0.5
M000818,Bronze,At-risk regulars,0.5880603,1560.9099999999999,24,8,1560.9099999999999,171,2,0.875,0,151,0.375,0.125,21.04027777777778,1.331272870043188,1.0
M000819,Gold,At-risk regulars,0.09681738,1064.75,0,5,1064.75,161,1,1.0,0,104,0.8,0.2,40.253819444444446,16.33419596003163,1.0
M000820,Gold,Hibernating,0.78153956,1936.51,48,9,1936.51,259,2,0.8888888888888888,0,189,0.3333333333333333,0.5555555555555556,26.3921875,1.408207269145272,0.5
M000821,Bronze,Loyal,0.3126107,2248.91,9,15,2633.46,433,1,1.0,0,258,0.5333333333333333,0.2,30.281894841269843,1.0556461531645756,1.0
M000822,Bronze,One-and-done,0.0023541634,189.53,10,1,189.53,10,1,1.0,0,18,0.0,0.0,,,2.0
M000823,Bronze,Loyal,0.031992737,2809.98,9,21,3866.71,479,3,0.9047619047619048,2,25,0.47619047619047616,0.2857142857142857,23.49958333333333,0.7423641574545242,1.5
M000824,Silver,At-risk regulars,0.2763812,1038.55,31,7,1038.55,182,1,1.0,1,22,0.42857142857142855,0.2857142857142857,25.181018518518517,1.1788428990616207,0.3333333333333333
M000826,Bronze,Hibernating,0.98695964,2639.6,66,17,2639.6,203,6,0.7058823529411765,0,255,0.5294117647058824,0.35294117647058826,8.554296875,1.4957581714067307,1.0
M000827,Silver,At-risk regulars,0.069475695,799.63,11,3,799.63,61,2,0.6666666666666666,0,78,0.3333333333333333,0.6666666666666666,24.88888888888889,,1.0
M000828,Bronze,Loyal,0.91710067,3832.88,13,18,3832.88,186,4,0.8333333333333334,0,375,0.5555555555555556,0.4444444444444444,10.15841503267974,1.8483695062296726,0.6666666666666666
M000830,Gold,At-risk regulars,0.06613229,561.13,1,3,561.13,29,1,1.0,0,55,0.6666666666666666,0.0,14.052083333333332,,4.0
M000831,Bronze,Loyal,0.9666941,2105.61,7,10,2105.61,364,4,0.7,0,206,0.4,0.3,39.705169753086416,1.9315052794034504,2.0
M000836,Bronze,Loyal,0.95300347,5205.43,36,25,5205.43,230,8,0.72,2,261,0.56,0.28,8.059056712962963,1.987281846091438,0.3333333333333333
M000837,Bronze,Loyal,0.65492475,2159.23,12,8,2159.23,239,2,0.875,0,213,0.5,0.375,32.479265873015876,1.3970922753268742,2.0
M000840,Bronze,One-and-done,0.0011171183,145.87,13,1,145.87,13,1,1.0,0,14,1.0,0.0,,,2.0
M000841,Bronze,Loyal,0.7718965,2870.9700000000003,7,12,2870.9700000000003,338,2,0.9166666666666666,1,123,0.4166666666666667,0.16666666666666666,30.095012626262623,1.7166915509518672,2.0
M000842,Bronze,One-and-done,0.0021371546,156.18,17,1,156.18,17,1,1.0,0,15,0.0,0.0,,,2.0
M000843,Bronze,At-risk regulars,0.059277438,1170.6,2,6,1170.6,76,4,0.5,1,55,0.3333333333333333,0.16666666666666666,14.760277777777778,0.5542420587052674,1.3333333333333333
M000845,Gold,Champions,0.3370396,11081.67,0,47,11081.67,115,5,0.9148936170212766,2,798,0.6170212765957447,0.2978723404255319,2.509767512077295,1.6877087059224296,0.6470588235294118
M000846,Bronze,Loyal,0.82366776,1908.44,32,9,1908.44,329,3,0.7777777777777778,0,188,0.6666666666666666,0.1111111111111111,37.18862847222222,2.088614585196016,0.5
M000847,Silver,Hibernating,0.9458805,1480.59,50,9,1480.59,249,3,0.7777777777777778,0,142,0.6666666666666666,0.1111111111111111,24.849305555555553,1.547666367986921,0.5
M000851,Bronze,At-risk regulars,0.4520903,695.5,20,5,695.5,92,1,1.0,0,67,0.2,0.4,18.08107638888889,5.809945142452663,1.0
M000852,Silver,At-risk regulars,0.54953736,1039.33,32,8,1442.8899999999999,405,4,0.625,0,141,0.375,0.375,53.308432539682535,1.0230032109996197,0.5
M000854,Bronze,Loyal,0.55575025,2185.16,6,11,2185.16,245,3,0.8181818181818182,0,212,0.5454545454545454,0.2727272727272727,23.954305555555557,1.0902532603979684,0.6666666666666666
M000855,Bronze,Loyal,0.26769453,2391.12,15,10,2391.12,330,3,0.8,0,233,0.6,0.3,34.98804012345679,0.597370237457648,1.0
M000856,Bronze,At-risk regulars,0.27908993,458.19,36,3,458.19,60,1,1.0,0,45,0.3333333333333333,0.3333333333333333,12.08923611111111,,0.3333333333333333
M000858,Bronze,At-risk regulars,0.38856065,1577.0,32,7,1577.0,361,1,1.0,0,155,0.42857142857142855,0.5714285714285714,54.83252314814815,0.816467926843296,0.5
M000859,Bronze,Hibernating,0.53690034,1648.59,35,9,1648.59,239,1,1.0,0,161,0.4444444444444444,0.3333333333333333,25.534114583333334,1.077200621619756,0.5
M000860,Bronze,At-risk regulars,0.20034763,783.36,42,2,783.36,54,1,1.0,0,78,1.0,0.5,12.108333333333333,,0.3333333333333333
M000862,Bronze,At-risk regulars,0.084036574,1207.63,30,5,1207.63,112,1,1.0,0,119,0.6,0.0,20.500347222222224,0.9588750273582841,0.3333333333333333
M000863,Silver,At-risk regulars,0.12851481,810.63,8,4,810.63,74,1,1.0,0,78,0.5,0.5,21.917129629629628,,0.6666666666666666
M000865,Silver,One-and-done,0.0009785482,113.93,10,1,113.93,10,1,1.0,0,11,1.0,0.0,,,2.0
M000866,Bronze,Champions,0.0021797027,8601.28,0,67,11726.96,497,10,0.8656716417910447,0,1139,0.582089552238806,0.1791044776119403,7.531313131313132,0.9264368017294573,1.0
M000871,Bronze,Hibernating,0.9908907,2029.8,66,12,2029.8,186,2,0.9166666666666666,0,196,0.5833333333333334,0.25,10.883901515151514,2.766794308135962,1.0
M000874,Silver,One-and-done,0.1606853,263.48,19,2,263.48,43,1,1.0,0,25,0.5,0.5,24.120833333333334,,1.0
M000877,Bronze,At-risk regulars,0.18950105,1205.38,33,7,1205.38,220,1,1.0,0,117,0.7142857142857143,0.42857142857142855,31.19490740740741,0.9426273226564413,0.5
M000878,Bronze,At-risk regulars,0.59895706,1222.96,12,7,1222.96,161,2,0.8571428571428571,0,118,0.5714285714285714,0.14285714285714285,24.854861111111116,1.6116239191506438,1.0
M000879,Bronze,Loyal,0.76632476,1476.92,9,11,1476.92,251,3,0.8181818181818182,0,141,0.5454545454545454,0.2727272727272727,24.18090277777778,1.3233823008743346,1.0
M000880,Bronze,One-and-done,0.07111661,346.35,2,2,346.35,15,1,1.0,0,33,0.5,0.0,13.378472222222221,,3.0
M000882,Bronze,Loyal,0.507616,2362.36,18,14,2362.36,242,4,0.7857142857142857,2,99,0.42857142857142855,0.5714285714285714,17.218589743589746,1.0877392223909277,0.6666666666666666
M000883,Bronze,At-risk regulars,0.29702628,1414.5,22,6,1414.5,142,3,0.6666666666666666,0,140,0.6666666666666666,0.16666666666666666,23.99652777777778,1.3347465726051675,1.0
M000884,Bronze,At-risk regulars,0.1100614,424.8,3,4,424.8,73,2,0.75,0,40,1.0,0.0,23.34212962962963,,1.5
M000885,Bronze,Champions,0.13791624,3730.62,12,28,5152.46,509,5,0.8571428571428571,0,501,0.39285714285714285,0.32142857142857145,18.4130658436214,1.6244948030887378,3.0
M000887,Bronze,At-risk regulars,0.08592888,612.37,29,4,612.37,116,2,0.75,0,59,0.25,0.5,29.029398148148147,,2.0
M000888,Silver,One-and-done,0.092185184,396.45000000000005,7,2,396.45000000000005,33,1,1.0,0,38,0.0,0.5,26.025,,1.0
M000890,Silver,At-risk regulars,0.10771422,1278.0900000000001,3,4,1278.0900000000001,71,1,1.0,0,125,0.25,0.25,22.775231481481484,,1.0
M000896,Bronze,One-and-done,0.007204953,181.14,29,1,181.14,29,1,1.0,0,18,1.0,0.0,,,2.0
M000897,Bronze,Loyal,0.95364755,2560.41,36,17,2560.41,179,2,0.9411764705882353,0,249,0.35294117647058826,0.4117647058823529,8.925347222222221,1.559488776763061,0.3333333333333333
M000898,Silver,At-risk regulars,0.061671257,1088.07,1,2,1088.07,33,1,1.0,0,108,0.5,0.5,31.683333333333334,,1.0
M000899,Bronze,Champions,0.0030586498,4408.4800000000005,0,25,4408.4800000000005,178,3,0.92,0,431,0.6,0.2,7.414033564814815,0.6922545782047433,2.3333333333333335
M000902,Silver,Hibernating,0.85178185,1274.04,37,8,1274.04,193,2,0.875,0,123,0.625,0.375,22.323511904761908,1.8227963504519857,0.5
M000906,Gold,Loyal,0.36606887,1934.56,13,10,1934.56,245,1,1.0,1,109,0.5,0.0,25.761805555555558,1.6808868358240217,2.0
M000908,Bronze,At-risk regulars,0.2334172,884.12,23,6,884.12,236,2,0.8333333333333334,0,85,0.16666666666666666,0.6666666666666666,42.485555555555564,2.7255629300641524,2.0
M000909,Silver,Loyal,0.88825977,2363.92,12,17,3849.15,535,4,0.8235294117647058,0,379,0.47058823529411764,0.4117647058823529,32.670963541666666,1.9484915889110357,2.0
M000910,Bronze,At-risk regulars,0.09046878,896.69,25,5,896.69,134,1,1.0,0,86,0.8,0.4,27.34722222222222,2.2574135293827404,2.0
M000911,Gold,Loyal,0.07330246,2053.4,23,13,3022.7000000000003,411,2,0.9230769230769231,1,203,0.46153846153846156,0.23076923076923078,32.30815972222222,0.5940168922688686,0.6666666666666666
M000912,Bronze,One-and-done,0.0011171183,145.81,13,1,145.81,13,1,1.0,0,14,1.0,0.0,,,2.0
M000913,Bronze,Hibernating,0.927135,1709.1399999999999,40,11,1709.1399999999999,250,2,0.9090909090909091,0,167,0.5454545454545454,0.45454545454545453,20.957083333333333,1.976633063816851,0.5
M000914,Silver,At-risk regulars,0.01486173,1505.24,7,4,1505.24,57,1,1.0,0,148,1.0,0.0,16.640046296296294,,1.0
M000915,Silver,At-risk regulars,0.04204724,1514.12,2,4,1514.12,64,2,0.75,0,150,0.5,0.0,20.505787037037035,,1.5
M000916,Bronze,Hibernating,0.74987805,1997.26,38,8,1997.26,240,2,0.75,0,196,0.625,0.125,28.91299603174603,1.8108076035126326,0.5
M000918,Bronze,Loyal,0.3637883,3286.66,7,22,3845.06,387,4,0.8636363636363636,0,373,0.6818181818181818,0.09090909090909091,18.09001322751323,1.0717462123170793,1.5
M000922,Silver,At-risk regulars,0.07376282,1802.1,25,3,1802.1,87,1,1.0,0,178,0.3333333333333333,0.3333333333333333,31.130208333333336,,1.0
M000924,Silver,At-risk regulars,0.15459637,1317.26,19,6,1317.26,129,1,1.0,0,129,0.3333333333333333,0.5,21.970972222222223,1.1338329947245316,1.0
M000925,Bronze,At-risk regulars,0.025029907,877.81,2,3,877.81,20,2,0.6666666666666666,0,86,0.6666666666666666,0.0,8.97048611111111,,4.0
M000927,Bronze,At-risk regulars,0.13176471,892.82,16,5,892.82,137,2,0.8,0,87,0.6,0.2,30.171354166666667,0.8979411097885847,1.0
M000928,Bronze,Loyal,0.52100825,3110.49,18,14,3110.49,252,4,0.7857142857142857,0,302,0.6428571428571429,0.35714285714285715,18.011485042735043,1.175661923311977,0.6666666666666666
M000929,Bronze,One-and-done,0.0015075821,127.97,12,1,127.97,12,1,1.0,0,12,1.0,1.0,,,2.0
M000933,Bronze,One-and-done,0.08865166,348.12,13,3,348.12,59,2,0.6666666666666666,0,33,0.3333333333333333,0.0,22.977430555555557,,0.6666666666666666
M000934,Bronze,At-risk regulars,0.26979342,797.86,23,5,797.86,113,1,1.0,0,77,0.2,0.4,22.55711805555556,1.7537789343485455,1.0
M000935,Silver,Hibernating,0.4201672,1526.23,50,6,1526.23,121,3,0.6666666666666666,0,149,0.3333333333333333,0.5,14.252083333333331,1.5493289279042899,0.5
M000936,Bronze,At-risk regulars,0.53884465,864.62,8,7,864.62,182,1,1.0,0,84,0.42857142857142855,0.0,29.04375,1.7207259953161596,1.0
M000938,Bronze,Loyal,0.2810846,1932.63,23,8,1932.63,275,2,0.875,0,188,0.375,0.25,36.034126984126985,1.0338335206999365,2.0
M000939,Silver,Champions,0.0042470205,7433.05,1,32,7433.05,166,3,0.9375,0,725,0.46875,0.3125,5.309811827956991,1.0057764567326561,1.0
M000941,Silver,Loyal,0.7372052,2171.9700000000003,7,12,2171.9700000000003,194,6,0.5833333333333334,0,210,0.5833333333333334,0.3333333333333333,16.986300505050504,1.325662141108391,0.6666666666666666
M000945,Bronze,One-and-done,0.10407719,330.67,5,3,330.67,33,1,1.0,0,32,0.6666666666666666,0.6666666666666666,14.004861111111111,,1.5
M000946,Bronze,At-risk regulars,0.4435323,1686.49,3,7,1686.49,152,1,1.0,0,165,0.7142857142857143,0.42857142857142855,24.85405092592593,1.271769373181698,1.0
M000948,Bronze,Loyal,0.115795106,3121.2,11,15,3121.2,296,3,0.8666666666666667,1,83,0.7333333333333333,0.26666666666666666,20.328720238095237,1.1676500235919869,1.5
M000950,Bronze,Hibernating,0.5963504,1668.25,45,6,1668.25,179,2,0.8333333333333334,0,163,0.3333333333333333,0.3333333333333333,26.71638888888889,1.1160600921214818,0.5
M000952,Bronze,At-risk regulars,0.6062415,1805.84,2,6,1805.84,146,3,0.6666666666666666,0,177,0.6666666666666666,0.0,28.75138888888889,1.804799426934097,1.0
M000953,Bronze,Hibernating,0.912992,2261.69,75,11,2261.69,152,4,0.7272727272727273,0,222,0.45454545454545453,0.36363636363636365,7.672083333333333,0.47756647911487193,1.0
M000956,Bronze,One-and-done,0.0014522722,192.44,5,1,192.44,5,1,1.0,0,19,0.0,1.0,,,2.0
M000958,Bronze,Hibernating,0.96520996,2110.76,51,17,2110.76,133,5,0.7647058823529411,0,202,0.5882352941176471,0.4117647058823529,5.100173611111112,0.6031798351914689,0.25
M000960,Silver,At-risk regulars,0.10269657,681.09,12,5,681.09,200,2,0.8,0,66,0.4,0.4,46.97881944444444,2.9635464259171265,1.0
M000961,Bronze,Loyal,0.20208308,1968.52,0,9,1968.52,195,1,1.0,0,193,0.6666666666666666,0.3333333333333333,24.411631944444444,1.0200513608327793,1.5
M000963,Silver,Loyal,0.028659571,4357.36,1,19,4357.36,319,2,0.9473684210526315,2,35,0.8947368421052632,0.10526315789473684,17.67156635802469,0.9129542373975342,1.0
M000964,Bronze,Champions,0.07845939,7142.09,1,37,7142.09,297,7,0.8378378378378378,0,696,0.4864864864864865,0.32432432432432434,8.225848765432099,1.5119579192206944,1.0
M000965,Silver,At-risk regulars,0.10042476,823.0,12,2,823.0,22,2,0.5,0,81,0.0,0.5,9.9125,,3.0
M000966,Silver,At-risk regulars,0.23664497,1359.8600000000001,1,7,1359.8600000000001,65,1,1.0,0,132,0.7142857142857143,0.14285714285714285,10.671296296296298,1.5216059512088396,0.6
M000968,Bronze,Loyal,0.87570214,1782.23,5,14,3006.15,490,2,0.9285714285714286,0,293,0.5714285714285714,0.2857142857142857,37.26570512820513,1.7819676061883931,2.0
M000969,Bronze,One-and-done,0.12995152,363.39,21,3,363.39,70,2,0.6666666666666666,0,36,0.0,0.0,24.561805555555555,,1.0
M000970,Silver,Loyal,0.8831963,1146.74,26,10,1402.2,418,2,0.9,0,135,0.5,0.5,43.57145061728394,2.1307657138677056,2.0
M000971,Silver,One-and-done,0.0009103431,115.9,5,1,115.9,5,1,1.0,0,11,0.0,1.0,,,2.0
M000972,Bronze,Loyal,0.84232205,2092.31,18,10,2092.31,305,4,0.7,0,205,0.4,0.2,31.88888888888889,1.8541093527058408,2.0
M000973,Bronze,Hibernating,0.9674562,2034.76,65,17,2034.76,188,3,0.8823529411764706,0,195,0.4117647058823529,0.17647058823529413,7.681597222222223,1.8482015238954983,1.0
M000974,Silver,Loyal,0.0078065945,3072.92,0,15,3072.92,37,4,0.8,1,190,0.6,0.2,2.649305555555556,1.4587400874139598,7.5
M000975,Bronze,Hibernating,0.79309374,1530.04,61,9,1530.04,331,4,0.6666666666666666,0,149,0.5555555555555556,0.4444444444444444,33.76692708333333,1.2204622137512229,1.0
M000976,Bronze,Loyal,0.015766399,1636.49,2,12,1636.49,79,3,0.8333333333333334,0,157,0.6666666666666666,0.0,7.009217171717172,0.8838787820643506,1.2
M000977,Bronze,Loyal,0.46924996,1780.4099999999999,10,14,1823.5,366,2,0.9285714285714286,0,176,0.5714285714285714,0.21428571428571427,27.40667735042736,0.9381251982526293,1.0
M000978,Bronze,Hibernating,0.9539336,1968.7600000000002,54,14,1968.7600000000002,307,4,0.7857142857142857,1,92,0.5,0.14285714285714285,19.480555555555558,2.0035239918280854,0.5
M000982,Silver,Loyal,0.16715425,2811.46,5,20,3555.9,452,5,0.8,0,347,0.45,0.45,23.51904239766082,0.9424713112405809,0.6666666666666666
M000986,Bronze,One-and-done,0.0017868655,567.86,18,1,567.86,18,1,1.0,0,56,0.0,1.0,,,2.0
M000987,Silver,Loyal,0.014316022,2504.38,4,10,2504.38,95,1,1.0,0,245,0.5,0.4,10.097453703703703,0.7187792159225479,2.5
M000988,Bronze,Hibernating,0.88727015,2088.6,61,9,2088.6,300,1,1.0,0,205,0.3333333333333333,0.3333333333333333,29.8859375,1.759064676616915,1.0
M000991,Gold,Champions,0.00082993193,9802.63,3,51,11432.15,445,7,0.8627450980392157,0,1117,0.49019607843137253,0.3333333333333333,8.831680555555556,0.7845816372308602,1.0
M000992,Gold,Loyal,0.22674605,1901.17,7,9,1901.17,151,2,0.8888888888888888,0,185,0.3333333333333333,0.4444444444444444,17.976649305555554,1.2673484191616087,1.5
M000993,Gold,Hibernating,0.45799026,1567.97,57,6,1567.97,253,5,0.3333333333333333,0,153,0.5,0.3333333333333333,39.21277777777778,1.2504965521456144,0.5
M000995,Silver,Loyal,0.0024625817,4692.11,1,16,4692.11,41,2,0.9375,3,109,0.5625,0.3125,2.7003240740740746,0.6336319040336835,8.0
M000996,Bronze,Hibernating,0.86769533,1168.4,46,9,1168.4,349,1,1.0,0,112,0.4444444444444444,0.3333333333333333,37.91848958333334,1.6348397999842792,0.5
M000997,Gold,Champions,0.00039174798,11056.35,3,40,11056.35,351,8,0.825,4,724,0.3,0.35,8.930787037037037,0.5926849629770665,1.2
M000998,Bronze,At-risk regulars,0.022507396,1696.16,2,4,1696.16,46,2,0.75,0,168,0.5,0.25,14.728935185185184,,1.0
M000999,Silver,At-risk regulars,0.113314755,710.52,25,5,710.52,114,1,1.0,0,69,0.6,0.6,22.321006944444445,0.5551570436405099,1.0
M001001,Bronze,Loyal,0.4284367,2369.4,34,7,2369.4,324,6,0.2857142857142857,0,234,0.5714285714285714,0.2857142857142857,48.31018518518519,0.8029458770679452,0.5
M001003,Silver,Loyal,0.28208104,1747.43,17,21,3468.72,619,3,0.9047619047619048,0,336,0.47619047619047616,0.2857142857142857,30.12715277777778,1.047216676725939,1.0
M001004,Silver,At-risk regulars,0.1449562,797.38,11,6,797.38,158,4,0.5,0,77,0.16666666666666666,0.6666666666666666,29.408888888888885,1.3351579524559092,1.0
M001005,Bronze,At-risk regulars,0.66805303,789.26,13,7,789.26,248,1,1.0,0,76,0.2857142857142857,0.14285714285714285,39.150925925925925,1.4975007567870877,2.0
M001006,Gold,Champions,0.023604954,6426.53,4,24,7513.1900000000005,444,4,0.875,0,740,0.7083333333333334,0.25,19.128109903381645,0.8937563436329168,1.0
M001007,Bronze,One-and-done,0.0077069434,222.53,1,2,222.53,8,1,1.0,0,22,1.0,0.0,6.945833333333334,,3.0
M001008,Bronze,At-risk regulars,0.38741282,753.48,8,5,753.48,117,1,1.0,0,73,0.4,0.6,27.167361111111106,1.261863257795855,1.0
M001009,Bronze,Loyal,0.034222048,2410.31,15,20,4488.96,519,3,0.9,0,436,0.4,0.35,26.53026315789474,0.7305368461723212,0.6666666666666666
M001010,Bronze,At-risk regulars,0.19519371,407.79999999999995,14,4,407.79999999999995,64,3,0.5,0,39,0.75,0.0,16.663888888888888,,1.5
M001012,Bronze,Hibernating,0.8891381,1538.52,51,11,1538.52,344,2,0.9090909090909091,0,148,0.2727272727272727,0.36363636363636365,29.293819444444445,1.4991297576170548,0.5
M001013,Silver,At-risk regulars,0.28935662,1209.96,6,7,1209.96,122,2,0.7142857142857143,0,117,0.5714285714285714,0.2857142857142857,19.34224537037037,1.2759921553673086,0.6666666666666666
M001014,Bronze,Loyal,0.8804339,1794.66,11,9,1794.66,315,2,0.8888888888888888,0,176,0.3333333333333333,0.3333333333333333,38.04600694444444,1.8795927251072475,2.0
M001016,Gold,Hibernating,0.969138,3873.02,72,13,3873.02,259,2,0.9230769230769231,0,380,0.5384615384615384,0.3076923076923077,15.59247685185185,1.4525393852594473,1.0
M001020,Gold,Champions,0.0009938381,24518.98,2,94,24518.98,210,11,0.8936170212765957,9,791,0.44680851063829785,0.3191489361702128,2.2314889486260454,1.0305763612953247,1.25
M001021,Gold,Champions,0.0014746689,5867.45,4,29,5867.45,241,3,0.9310344827586207,2,326,0.5517241379310345,0.27586206896551724,8.453249007936508,0.8060788011009071,1.0
M001023,Bronze,At-risk regulars,0.12790038,948.82,21,5,948.82,148,3,0.6,0,92,0.4,0.2,31.680555555555557,0.8764975369784727,1.0
M001024,Gold,At-risk regulars,0.17383344,1331.1100000000001,8,7,1331.1100000000001,183,1,1.0,0,129,0.5714285714285714,0.42857142857142855,29.22314814814815,0.8604143947655398,1.0
M001025,Silver,Loyal,0.43537134,2899.3799999999997,25,12,2899.3799999999997,307,4,0.75,1,138,0.5,0.25,25.64861111111111,1.2524381420923165,2.0
M001026,Bronze,Loyal,0.9370637,3799.7,20,21,3799.7,180,3,0.9047619047619048,0,371,0.5238095238095238,0.3333333333333333,7.980520833333332,1.648127243011912,0.5
M001029,Bronze,Champions,0.00025650312,9349.09,0,42,9349.09,312,5,0.8809523809523809,2,720,0.5238095238095238,0.35714285714285715,7.603861788617888,0.8516633424383115,1.2
M001031,Silver,At-risk regulars,0.06376183,1085.97,6,2,1085.97,23,1,1.0,0,107,1.0,0.0,16.963194444444444,,3.0
M001032,Silver,Hibernating,0.9309317,1562.3500000000001,72,10,1874.78,397,4,0.7,0,183,0.5,0.2,36.07608024691358,1.7751141506425137,1.0
M001034,Bronze,Loyal,0.95029217,2053.16,31,14,2053.16,163,3,0.8571428571428571,0,196,0.6428571428571429,0.2857142857142857,10.153044871794872,1.5546794431628514,0.3333333333333333
M001035,Bronze,One-and-done,0.28986803,296.78999999999996,47,3,296.78999999999996,86,2,0.6666666666666666,0,28,0.6666666666666666,0.3333333333333333,19.660763888888887,,0.5
M001036,Bronze,At-risk regulars,0.6152382,1057.78,20,8,1057.78,148,2,0.875,0,101,0.625,0.0,18.291865079365078,1.9911111111111113,2.0
M001038,Bronze,Hibernating,0.37806794,1141.65,53,8,1141.65,247,4,0.625,0,110,0.25,0.25,27.70654761904762,1.0397580021582673,0.5
M001039,Bronze,At-risk regulars,0.20534818,832.72,10,6,832.72,122,2,0.8333333333333334,0,78,0.6666666666666666,0.16666666666666666,22.413055555555555,1.892814376006154,1.0
M001040,Bronze,Hibernating,0.9848823,5279.03,62,28,5279.03,254,7,0.7857142857142857,0,513,0.6428571428571429,0.14285714285714285,7.113014403292182,1.787833073053765,1.0
M001041,Silver,At-risk regulars,0.26644096,674.21,17,3,674.21,72,2,0.6666666666666666,0,66,1.0,0.0,27.533680555555556,,1.0
M001043,Bronze,Loyal,0.60589814,2118.37,13,7,2118.37,274,2,0.8571428571428571,0,207,0.2857142857142857,0.42857142857142855,43.478125,1.2704393392685536,2.0
M001044,Bronze,Loyal,0.0062518204,3935.9900000000002,2,23,3935.9900000000002,176,6,0.782608695652174,2,14,0.43478260869565216,0.30434782608695654,7.9051767676767675,0.8425590377217071,1.2
M001045,Bronze,At-risk regulars,0.26752338,1099.42,0,7,1099.42,227,1,1.0,0,107,0.2857142857142857,0.42857142857142855,37.88125,3.2930559563472284,3.0
M001048,Silver,One-and-done,0.3431856,541.08,12,2,541.08,36,1,1.0,0,53,0.5,0.5,24.1375,,1.0
M001049,Gold,Loyal,0.57004476,3776.05,22,10,3776.05,293,3,0.8,1,322,0.7,0.3,30.109645061728397,1.4694946297745215,1.0
M001050,Bronze,Hibernating,0.8001073,2553.96,50,9,2553.96,322,3,0.7777777777777778,0,250,0.5555555555555556,0.3333333333333333,34.00338541666667,1.218784206440055,0.5
M001051,Silver,Champions,0.00039673178,6380.0199999999995,6,57,11173.26,510,6,0.8947368421052632,0,1093,0.45614035087719296,0.3333333333333333,8.993774801587303,0.6919890169040146,1.6666666666666667
M001052,Bronze,At-risk regulars,0.05971898,1102.16,13,3,1102.16,43,1,1.0,0,109,0.6666666666666666,0.0,15.03298611111111,,0.6666666666666666
M001053,Silver,One-and-done,0.004702084,188.67,26,1,188.67,26,1,1.0,0,18,0.0,1.0,,,2.0
M001055,Silver,Loyal,0.3402758,2322.62,11,8,2322.62,317,2,0.875,1,59,0.375,0.5,43.745535714285715,0.47048452383143824,1.0
M001056,Bronze,Loyal,0.7519753,1983.9099999999999,14,9,1983.9099999999999,178,2,0.8888888888888888,1,71,0.3333333333333333,0.3333333333333333,20.488541666666666,1.4001455263636602,1.0
M001057,Bronze,Loyal,0.6805433,1843.8,1,11,1843.8,219,2,0.9090909090909091,0,178,0.36363636363636365,0.5454545454545454,21.79347222222222,1.1917264397695728,1.0
M001058,Bronze,Hibernating,0.5640182,1548.18,89,6,1548.18,265,4,0.5,0,150,0.3333333333333333,0.5,35.24277777777778,1.6749488993166581,1.0
M001059,Silver,Loyal,0.68324965,1832.02,0,8,1832.02,224,1,1.0,0,179,0.25,0.25,32.00228174603175,2.1728225988332124,1.0
M001060,Gold,Loyal,0.09521314,2573.74,9,10,2573.74,206,2,0.9,0,253,0.9,0.2,21.923533950617283,0.987937996887225,1.5
M001062,Bronze,At-risk regulars,0.6921653,1394.53,4,8,1394.53,177,1,1.0,0,135,0.625,0.125,24.69890873015873,1.5440348337623988,0.6666666666666666
M001063,Silver,Champions,0.1404201,6857.32,4,22,6857.32,161,3,0.9090909090909091,4,40,0.5909090909090909,0.2727272727272727,7.4986772486772475,1.2650768392836165,0.5714285714285714
M001064,Gold,Loyal,0.22180837,2615.53,10,16,3170.58,380,3,0.875,0,310,0.5625,0.125,24.689398148148147,0.9197721349662124,0.6666666666666666
M001066,Silver,Loyal,0.9554262,1858.53,33,13,1858.53,177,1,1.0,0,180,0.46153846153846156,0.38461538461538464,12.018229166666666,2.696853597651857,0.5
M001069,Bronze,Champions,0.89277816,6119.21,30,31,6119.21,235,5,0.8709677419354839,0,598,0.6774193548387096,0.25806451612903225,6.829606481481481,2.113184646999,0.25
M001070,Bronze,At-risk regulars,0.23463415,695.8100000000001,5,6,695.8100000000001,70,2,0.8333333333333334,0,68,0.6666666666666666,0.16666666666666666,13.063888888888888,1.4002680906234206,1.0
M001071,Bronze,One-and-done,0.0007859071,118.25,16,1,118.25,16,1,1.0,0,11,1.0,0.0,,,2.0
M001072,Bronze,At-risk regulars,0.28876433,678.79,4,5,678.79,106,2,0.8,0,65,0.2,0.4,25.541319444444447,4.301764335223693,2.0
M001073,Bronze,One-and-done,0.04131243,428.13,19,2,428.13,56,1,1.0,0,42,0.5,0.5,37.43402777777778,,1.0
